x,y
0.4556,0.004
0.4556,0.004
1.6923,0.0079
1.6923,0.0079
2.7556,0.0034
2.7556,0.0034
3.0087,0.0112
3.0087,0.0112
3.0087,0.0112
3.9334,0.0178
4.4666,0.0066
5.0646,0.0204
5.0646,0.0204
5.0646,0.0204
6.8654,0.0172
7.4311,0.1662
7.4311,0.1662
11.0245,0.0894
13.056,0.5148
13.7888,0.5012
15.102,0.3902
15.102,0.3902
17.2934,0.5745
17.6406,0.742
17.6406,0.742
18.5391,0.7197
21.0136,0.8372
21.4553,0.9237
21.4553,0.9237
21.4553,0.9237
21.4553,0.9237
21.8538,0.9594
24.2727,0.9261
25.4382,0.9829
25.4382,0.9829
28.2516,0.996
28.2516,0.996
29.0895,0.9944
29.0895,0.9944
29.9796,0.9976
