x,y
0.4556,0.004
0.4556,0.004
2.7556,0.0034
2.7556,0.0034
3.0087,0.0112
3.0087,0.0112
3.9334,0.0178
4.4666,0.0066
4.547,0.0111
7.4097,0.1158
7.4311,0.1662
7.4311,0.1662
7.4311,0.1662
7.4311,0.1662
11.0245,0.0894
13.056,0.5148
13.056,0.5148
13.056,0.5148
15.3998,0.3399
15.4962,0.6995
16.7391,0.5472
17.2629,0.822
17.6406,0.742
17.6406,0.742
17.6406,0.742
17.6406,0.742
18.6087,0.749
21.8538,0.9594
21.8538,0.9594
23.0483,0.9416
23.0483,0.9416
25.098,0.9867
26.8917,0.9975
28.2516,0.996
29.0895,0.9944
29.9796,0.9976
29.9796,0.9976
29.9796,0.9976
29.9796,0.9976
29.9796,0.9976
