x,y
0.4556,0.004
4.547,0.0111
5.0646,0.0204
5.0646,0.0204
6.8654,0.0172
6.8654,0.0172
7.4311,0.1662
11.0245,0.0894
11.0245,0.0894
11.0245,0.0894
12.1097,0.1494
13.7888,0.5012
15.3998,0.3399
15.3998,0.3399
17.2629,0.822
18.5284,0.895
18.5284,0.895
18.5284,0.895
18.5284,0.895
18.6087,0.749
19.7344,0.8272
19.7344,0.8272
19.7344,0.8272
19.7344,0.8272
21.0136,0.8372
21.4553,0.9237
21.4553,0.9237
21.4553,0.9237
21.4553,0.9237
21.8538,0.9594
21.8538,0.9594
23.0483,0.9416
24.2727,0.9261
24.2727,0.9261
24.2727,0.9261
25.4382,0.9829
28.2516,0.996
28.2516,0.996
29.9796,0.9976
29.9796,0.9976
