x,y
0.4556,0.004
2.6338,0.0051
2.6338,0.0051
2.7556,0.0034
2.7556,0.0034
2.7556,0.0034
3.0087,0.0112
3.9334,0.0178
3.9334,0.0178
4.547,0.0111
5.0646,0.0204
5.0646,0.0204
5.0646,0.0204
6.8654,0.0172
6.8654,0.0172
7.4311,0.1662
12.1097,0.1494
13.7888,0.5012
15.102,0.3902
15.102,0.3902
15.3998,0.3399
17.2934,0.5745
17.2934,0.5745
18.5284,0.895
18.5284,0.895
18.6087,0.749
18.6087,0.749
18.6087,0.749
18.6087,0.749
18.6087,0.749
19.7344,0.8272
19.7344,0.8272
21.0136,0.8372
21.4553,0.9237
24.2727,0.9261
24.2727,0.9261
25.4382,0.9829
25.4382,0.9829
26.8917,0.9975
28.2516,0.996
