x,y
2.6338,0.0051
2.6338,0.0051
2.6338,0.0051
3.9334,0.0178
3.9334,0.0178
4.4666,0.0066
4.4666,0.0066
5.0646,0.0204
5.0646,0.0204
5.6092,0.0268
5.6092,0.0268
6.8654,0.0172
7.4097,0.1158
7.4097,0.1158
7.4097,0.1158
11.0245,0.0894
11.0245,0.0894
12.1097,0.1494
13.7888,0.5012
15.102,0.3902
15.4962,0.6995
15.4962,0.6995
16.7391,0.5472
16.7391,0.5472
16.7391,0.5472
17.2934,0.5745
17.2934,0.5745
18.5391,0.7197
18.5391,0.7197
18.6087,0.749
18.6087,0.749
18.6087,0.749
19.7344,0.8272
19.7344,0.8272
19.7344,0.8272
21.0136,0.8372
21.4553,0.9237
23.0483,0.9416
23.0483,0.9416
29.0895,0.9944
