x,y
0.4556,0.004
0.4556,0.004
0.4556,0.004
2.7556,0.0034
3.0087,0.0112
3.0087,0.0112
4.4666,0.0066
4.547,0.0111
5.0646,0.0204
5.0646,0.0204
5.6092,0.0268
6.8654,0.0172
11.0245,0.0894
12.1097,0.1494
12.1097,0.1494
13.056,0.5148
13.056,0.5148
13.056,0.5148
13.7888,0.5012
13.7888,0.5012
15.3998,0.3399
15.3998,0.3399
16.7391,0.5472
17.2934,0.5745
17.6406,0.742
17.6406,0.742
18.5284,0.895
18.5391,0.7197
19.7344,0.8272
21.8538,0.9594
23.6206,0.9792
23.6206,0.9792
25.098,0.9867
25.098,0.9867
26.8917,0.9975
28.2516,0.996
28.2516,0.996
29.0895,0.9944
29.9796,0.9976
29.9796,0.9976
