x,y
0.4556,0.004
0.4556,0.004
0.4556,0.004
1.6923,0.0079
2.6338,0.0051
2.7556,0.0034
3.0087,0.0112
3.9334,0.0178
3.9334,0.0178
4.4666,0.0066
4.547,0.0111
5.0646,0.0204
6.8654,0.0172
6.8654,0.0172
6.8654,0.0172
7.4097,0.1158
12.1097,0.1494
12.1097,0.1494
13.056,0.5148
13.7888,0.5012
16.7391,0.5472
16.7391,0.5472
17.2629,0.822
17.2934,0.5745
17.2934,0.5745
17.6406,0.742
17.6406,0.742
18.5391,0.7197
18.5391,0.7197
18.5391,0.7197
21.0136,0.8372
21.4553,0.9237
21.4553,0.9237
23.0483,0.9416
23.0483,0.9416
24.2727,0.9261
25.4382,0.9829
29.0895,0.9944
29.0895,0.9944
29.0895,0.9944
