x,y
0.4556,0.004
0.4556,0.004
0.4556,0.004
2.6338,0.0051
2.6338,0.0051
2.6338,0.0051
3.0087,0.0112
3.9334,0.0178
4.547,0.0111
4.547,0.0111
4.547,0.0111
5.0646,0.0204
5.0646,0.0204
5.6092,0.0268
6.8654,0.0172
7.4097,0.1158
7.4097,0.1158
15.3998,0.3399
15.3998,0.3399
15.3998,0.3399
15.3998,0.3399
15.4962,0.6995
15.4962,0.6995
17.2934,0.5745
17.6406,0.742
17.6406,0.742
18.5284,0.895
18.6087,0.749
18.6087,0.749
19.7344,0.8272
21.4553,0.9237
23.0483,0.9416
24.2727,0.9261
25.098,0.9867
25.4382,0.9829
28.2516,0.996
29.0895,0.9944
29.0895,0.9944
29.0895,0.9944
29.9796,0.9976
