x,y
2.7556,0.0034
3.9334,0.0178
4.547,0.0111
4.547,0.0111
5.6092,0.0268
6.8654,0.0172
7.4311,0.1662
7.4311,0.1662
11.0245,0.0894
15.3998,0.3399
15.4962,0.6995
15.4962,0.6995
17.2934,0.5745
17.2934,0.5745
17.2934,0.5745
17.6406,0.742
17.6406,0.742
18.5391,0.7197
18.5391,0.7197
18.6087,0.749
18.6087,0.749
19.7344,0.8272
19.7344,0.8272
19.7344,0.8272
21.0136,0.8372
21.8538,0.9594
23.0483,0.9416
23.6206,0.9792
24.2727,0.9261
25.098,0.9867
25.098,0.9867
25.098,0.9867
25.4382,0.9829
25.4382,0.9829
25.4382,0.9829
25.4382,0.9829
26.8917,0.9975
26.8917,0.9975
29.9796,0.9976
29.9796,0.9976
