x,y
0.4556,0.004
0.4556,0.004
1.6923,0.0079
1.6923,0.0079
2.7556,0.0034
3.0087,0.0112
4.4666,0.0066
4.4666,0.0066
4.4666,0.0066
4.4666,0.0066
4.4666,0.0066
4.547,0.0111
4.547,0.0111
11.0245,0.0894
11.0245,0.0894
11.0245,0.0894
15.3998,0.3399
16.7391,0.5472
16.7391,0.5472
17.6406,0.742
17.6406,0.742
17.6406,0.742
18.5284,0.895
18.6087,0.749
18.6087,0.749
21.0136,0.8372
21.0136,0.8372
21.4553,0.9237
23.0483,0.9416
23.6206,0.9792
24.2727,0.9261
25.098,0.9867
25.098,0.9867
25.098,0.9867
25.098,0.9867
25.4382,0.9829
25.4382,0.9829
28.2516,0.996
29.0895,0.9944
29.0895,0.9944
