x,y
0.4556,0.004
2.6338,0.0051
3.0087,0.0112
3.0087,0.0112
3.0087,0.0112
4.547,0.0111
4.547,0.0111
4.547,0.0111
4.547,0.0111
4.547,0.0111
5.0646,0.0204
5.0646,0.0204
5.6092,0.0268
5.6092,0.0268
5.6092,0.0268
5.6092,0.0268
11.0245,0.0894
12.1097,0.1494
13.7888,0.5012
13.7888,0.5012
15.3998,0.3399
17.2629,0.822
17.2934,0.5745
17.2934,0.5745
17.2934,0.5745
17.2934,0.5745
17.2934,0.5745
18.5284,0.895
18.5284,0.895
18.5284,0.895
19.7344,0.8272
19.7344,0.8272
21.4553,0.9237
23.6206,0.9792
25.098,0.9867
25.4382,0.9829
25.4382,0.9829
25.4382,0.9829
26.8917,0.9975
28.2516,0.996
