x,y
0.4556,0.004
0.4556,0.004
0.4556,0.004
1.6923,0.0079
1.6923,0.0079
2.6338,0.0051
2.6338,0.0051
2.7556,0.0034
3.0087,0.0112
5.0646,0.0204
5.6092,0.0268
6.8654,0.0172
6.8654,0.0172
11.0245,0.0894
12.1097,0.1494
12.1097,0.1494
13.7888,0.5012
13.7888,0.5012
13.7888,0.5012
15.102,0.3902
15.3998,0.3399
16.7391,0.5472
16.7391,0.5472
17.6406,0.742
17.6406,0.742
18.5284,0.895
18.5391,0.7197
18.6087,0.749
19.7344,0.8272
19.7344,0.8272
19.7344,0.8272
19.7344,0.8272
21.0136,0.8372
21.0136,0.8372
21.0136,0.8372
23.0483,0.9416
23.6206,0.9792
24.2727,0.9261
24.2727,0.9261
29.0895,0.9944
