x,y
0.4556,0.004
2.7556,0.0034
3.9334,0.0178
3.9334,0.0178
3.9334,0.0178
3.9334,0.0178
4.547,0.0111
5.0646,0.0204
5.6092,0.0268
5.6092,0.0268
5.6092,0.0268
6.8654,0.0172
7.4311,0.1662
12.1097,0.1494
12.1097,0.1494
12.1097,0.1494
13.7888,0.5012
13.7888,0.5012
13.7888,0.5012
15.102,0.3902
15.102,0.3902
15.3998,0.3399
15.3998,0.3399
15.3998,0.3399
17.2629,0.822
17.2934,0.5745
18.5391,0.7197
18.6087,0.749
18.6087,0.749
18.6087,0.749
19.7344,0.8272
21.0136,0.8372
24.2727,0.9261
24.2727,0.9261
24.2727,0.9261
25.098,0.9867
25.098,0.9867
25.098,0.9867
25.4382,0.9829
28.2516,0.996
