x,y
0.4556,0.004
0.4556,0.004
1.6923,0.0079
4.4666,0.0066
4.547,0.0111
5.0646,0.0204
5.6092,0.0268
5.6092,0.0268
5.6092,0.0268
6.8654,0.0172
7.4311,0.1662
7.4311,0.1662
13.056,0.5148
15.102,0.3902
15.102,0.3902
15.4962,0.6995
16.7391,0.5472
16.7391,0.5472
17.2934,0.5745
17.2934,0.5745
17.2934,0.5745
17.6406,0.742
18.5391,0.7197
18.5391,0.7197
18.5391,0.7197
21.0136,0.8372
21.0136,0.8372
21.4553,0.9237
21.4553,0.9237
21.4553,0.9237
21.8538,0.9594
21.8538,0.9594
23.0483,0.9416
23.0483,0.9416
23.6206,0.9792
25.098,0.9867
26.8917,0.9975
26.8917,0.9975
26.8917,0.9975
28.2516,0.996
