x,y
0.4556,0.004
1.6923,0.0079
3.0087,0.0112
3.9334,0.0178
3.9334,0.0178
4.4666,0.0066
4.4666,0.0066
4.4666,0.0066
5.0646,0.0204
5.0646,0.0204
6.8654,0.0172
7.4311,0.1662
13.056,0.5148
13.7888,0.5012
15.3998,0.3399
15.3998,0.3399
15.4962,0.6995
15.4962,0.6995
17.2934,0.5745
18.5391,0.7197
18.5391,0.7197
18.6087,0.749
21.0136,0.8372
21.0136,0.8372
23.6206,0.9792
23.6206,0.9792
24.2727,0.9261
24.2727,0.9261
24.2727,0.9261
25.098,0.9867
25.098,0.9867
26.8917,0.9975
26.8917,0.9975
26.8917,0.9975
26.8917,0.9975
28.2516,0.996
28.2516,0.996
29.0895,0.9944
29.0895,0.9944
29.9796,0.9976
