x,y
0.4556,0.004
0.4556,0.004
0.4556,0.004
1.6923,0.0079
1.6923,0.0079
2.6338,0.0051
2.7556,0.0034
2.7556,0.0034
3.0087,0.0112
4.547,0.0111
5.6092,0.0268
6.8654,0.0172
6.8654,0.0172
7.4097,0.1158
7.4311,0.1662
7.4311,0.1662
11.0245,0.0894
13.056,0.5148
13.056,0.5148
13.7888,0.5012
15.4962,0.6995
15.4962,0.6995
15.4962,0.6995
15.4962,0.6995
16.7391,0.5472
17.2629,0.822
17.2629,0.822
17.2629,0.822
17.2934,0.5745
17.2934,0.5745
17.2934,0.5745
17.6406,0.742
21.4553,0.9237
21.4553,0.9237
23.0483,0.9416
23.6206,0.9792
25.4382,0.9829
25.4382,0.9829
25.4382,0.9829
29.9796,0.9976
