x,y
2.6338,0.0051
2.6338,0.0051
2.7556,0.0034
3.0087,0.0112
3.9334,0.0178
4.547,0.0111
4.547,0.0111
5.0646,0.0204
6.8654,0.0172
7.4311,0.1662
7.4311,0.1662
11.0245,0.0894
13.056,0.5148
13.056,0.5148
13.056,0.5148
15.102,0.3902
15.102,0.3902
15.4962,0.6995
15.4962,0.6995
15.4962,0.6995
17.2629,0.822
17.6406,0.742
17.6406,0.742
17.6406,0.742
18.5284,0.895
18.5391,0.7197
18.6087,0.749
21.0136,0.8372
21.4553,0.9237
23.0483,0.9416
23.0483,0.9416
23.6206,0.9792
23.6206,0.9792
23.6206,0.9792
24.2727,0.9261
24.2727,0.9261
25.098,0.9867
25.4382,0.9829
28.2516,0.996
29.9796,0.9976
