x,y
0.4556,0.004
2.7556,0.0034
2.7556,0.0034
3.0087,0.0112
3.9334,0.0178
4.4666,0.0066
4.4666,0.0066
5.0646,0.0204
7.4097,0.1158
7.4311,0.1662
7.4311,0.1662
11.0245,0.0894
11.0245,0.0894
11.0245,0.0894
12.1097,0.1494
13.056,0.5148
15.102,0.3902
15.102,0.3902
15.102,0.3902
15.102,0.3902
16.7391,0.5472
16.7391,0.5472
18.5284,0.895
18.5284,0.895
18.6087,0.749
19.7344,0.8272
19.7344,0.8272
19.7344,0.8272
21.4553,0.9237
21.4553,0.9237
21.4553,0.9237
21.8538,0.9594
21.8538,0.9594
23.6206,0.9792
24.2727,0.9261
25.098,0.9867
25.098,0.9867
28.2516,0.996
29.9796,0.9976
29.9796,0.9976
