x,y
2.7556,0.0034
2.7556,0.0034
4.4666,0.0066
4.547,0.0111
4.547,0.0111
5.0646,0.0204
5.6092,0.0268
6.8654,0.0172
7.4097,0.1158
7.4097,0.1158
7.4097,0.1158
7.4311,0.1662
11.0245,0.0894
12.1097,0.1494
13.7888,0.5012
13.7888,0.5012
13.7888,0.5012
15.102,0.3902
15.3998,0.3399
15.3998,0.3399
15.4962,0.6995
15.4962,0.6995
16.7391,0.5472
16.7391,0.5472
16.7391,0.5472
17.2629,0.822
17.2629,0.822
17.6406,0.742
18.5391,0.7197
18.6087,0.749
18.6087,0.749
21.4553,0.9237
21.4553,0.9237
21.4553,0.9237
21.8538,0.9594
21.8538,0.9594
24.2727,0.9261
24.2727,0.9261
24.2727,0.9261
26.8917,0.9975
