x,y
3.0087,0.0112
5.0646,0.0204
5.6092,0.0268
5.6092,0.0268
6.8654,0.0172
7.4311,0.1662
11.0245,0.0894
11.0245,0.0894
12.1097,0.1494
12.1097,0.1494
12.1097,0.1494
13.056,0.5148
13.7888,0.5012
15.102,0.3902
15.102,0.3902
15.3998,0.3399
15.4962,0.6995
17.2629,0.822
17.2934,0.5745
17.2934,0.5745
17.2934,0.5745
17.6406,0.742
17.6406,0.742
18.5284,0.895
18.5284,0.895
19.7344,0.8272
19.7344,0.8272
21.0136,0.8372
23.0483,0.9416
23.0483,0.9416
23.0483,0.9416
23.0483,0.9416
23.6206,0.9792
23.6206,0.9792
23.6206,0.9792
24.2727,0.9261
24.2727,0.9261
26.8917,0.9975
29.0895,0.9944
29.0895,0.9944
