x,y
3.0087,0.0112
3.0087,0.0112
3.0087,0.0112
3.9334,0.0178
4.4666,0.0066
4.4666,0.0066
4.4666,0.0066
5.0646,0.0204
5.6092,0.0268
5.6092,0.0268
6.8654,0.0172
7.4097,0.1158
7.4311,0.1662
12.1097,0.1494
12.1097,0.1494
12.1097,0.1494
13.056,0.5148
13.056,0.5148
13.056,0.5148
13.056,0.5148
15.102,0.3902
15.102,0.3902
15.3998,0.3399
17.2629,0.822
17.6406,0.742
18.5284,0.895
18.5284,0.895
19.7344,0.8272
19.7344,0.8272
19.7344,0.8272
21.4553,0.9237
21.4553,0.9237
21.8538,0.9594
23.6206,0.9792
23.6206,0.9792
25.4382,0.9829
28.2516,0.996
29.0895,0.9944
29.9796,0.9976
29.9796,0.9976
