x,y
0.4556,0.004
1.6923,0.0079
1.6923,0.0079
2.7556,0.0034
3.0087,0.0112
3.0087,0.0112
3.0087,0.0112
3.0087,0.0112
5.0646,0.0204
6.8654,0.0172
7.4311,0.1662
11.0245,0.0894
11.0245,0.0894
13.056,0.5148
13.7888,0.5012
15.102,0.3902
15.102,0.3902
15.4962,0.6995
15.4962,0.6995
16.7391,0.5472
16.7391,0.5472
16.7391,0.5472
16.7391,0.5472
17.2629,0.822
17.2934,0.5745
17.2934,0.5745
17.2934,0.5745
17.6406,0.742
18.5391,0.7197
18.6087,0.749
19.7344,0.8272
19.7344,0.8272
21.0136,0.8372
21.0136,0.8372
21.4553,0.9237
23.6206,0.9792
23.6206,0.9792
24.2727,0.9261
26.8917,0.9975
29.0895,0.9944
