x,y
1.6923,0.0079
1.6923,0.0079
2.7556,0.0034
3.0087,0.0112
4.4666,0.0066
4.547,0.0111
4.547,0.0111
5.0646,0.0204
5.0646,0.0204
5.0646,0.0204
6.8654,0.0172
7.4097,0.1158
12.1097,0.1494
12.1097,0.1494
13.056,0.5148
13.7888,0.5012
13.7888,0.5012
15.102,0.3902
15.4962,0.6995
15.4962,0.6995
16.7391,0.5472
17.2629,0.822
17.2629,0.822
17.2629,0.822
18.5284,0.895
18.5284,0.895
18.5391,0.7197
18.6087,0.749
21.0136,0.8372
21.0136,0.8372
21.4553,0.9237
23.6206,0.9792
25.098,0.9867
25.4382,0.9829
26.8917,0.9975
29.0895,0.9944
29.0895,0.9944
29.9796,0.9976
29.9796,0.9976
29.9796,0.9976
