x,y
0.4556,0.004
1.6923,0.0079
1.6923,0.0079
3.0087,0.0112
4.547,0.0111
4.547,0.0111
5.0646,0.0204
5.6092,0.0268
5.6092,0.0268
5.6092,0.0268
6.8654,0.0172
6.8654,0.0172
7.4311,0.1662
7.4311,0.1662
11.0245,0.0894
15.102,0.3902
15.102,0.3902
15.3998,0.3399
15.4962,0.6995
15.4962,0.6995
17.2629,0.822
17.2629,0.822
17.2629,0.822
17.2934,0.5745
18.5284,0.895
18.5391,0.7197
21.0136,0.8372
21.4553,0.9237
23.0483,0.9416
23.0483,0.9416
23.6206,0.9792
23.6206,0.9792
23.6206,0.9792
25.098,0.9867
25.098,0.9867
25.4382,0.9829
26.8917,0.9975
28.2516,0.996
28.2516,0.996
28.2516,0.996
