x,y
1.6923,0.0079
1.6923,0.0079
3.0087,0.0112
3.9334,0.0178
3.9334,0.0178
4.4666,0.0066
4.4666,0.0066
4.4666,0.0066
7.4097,0.1158
7.4097,0.1158
12.1097,0.1494
13.056,0.5148
13.7888,0.5012
13.7888,0.5012
13.7888,0.5012
15.102,0.3902
15.102,0.3902
16.7391,0.5472
17.2629,0.822
17.6406,0.742
17.6406,0.742
17.6406,0.742
18.5284,0.895
18.5391,0.7197
18.6087,0.749
18.6087,0.749
18.6087,0.749
18.6087,0.749
19.7344,0.8272
21.4553,0.9237
21.8538,0.9594
23.0483,0.9416
23.0483,0.9416
23.6206,0.9792
23.6206,0.9792
28.2516,0.996
28.2516,0.996
29.0895,0.9944
29.9796,0.9976
29.9796,0.9976
