x,y
0.4556,0.004
1.6923,0.0079
1.6923,0.0079
1.6923,0.0079
1.6923,0.0079
3.0087,0.0112
3.0087,0.0112
3.9334,0.0178
4.547,0.0111
5.0646,0.0204
5.6092,0.0268
5.6092,0.0268
7.4311,0.1662
11.0245,0.0894
11.0245,0.0894
13.056,0.5148
13.056,0.5148
13.7888,0.5012
15.4962,0.6995
15.4962,0.6995
15.4962,0.6995
17.6406,0.742
17.6406,0.742
18.5284,0.895
18.6087,0.749
21.0136,0.8372
21.4553,0.9237
21.4553,0.9237
21.8538,0.9594
21.8538,0.9594
23.0483,0.9416
23.6206,0.9792
23.6206,0.9792
25.098,0.9867
25.098,0.9867
25.4382,0.9829
28.2516,0.996
29.0895,0.9944
29.9796,0.9976
29.9796,0.9976
