x,y
0.4556,0.004
0.4556,0.004
0.4556,0.004
1.6923,0.0079
2.6338,0.0051
2.6338,0.0051
2.6338,0.0051
2.6338,0.0051
2.7556,0.0034
3.0087,0.0112
3.0087,0.0112
3.9334,0.0178
3.9334,0.0178
3.9334,0.0178
3.9334,0.0178
3.9334,0.0178
4.4666,0.0066
4.4666,0.0066
4.4666,0.0066
4.4666,0.0066
4.547,0.0111
4.547,0.0111
5.0646,0.0204
6.8654,0.0172
7.4311,0.1662
12.1097,0.1494
13.7888,0.5012
13.7888,0.5012
15.102,0.3902
15.4962,0.6995
16.7391,0.5472
17.2629,0.822
17.2629,0.822
18.6087,0.749
19.7344,0.8272
21.0136,0.8372
23.0483,0.9416
23.0483,0.9416
29.0895,0.9944
29.9796,0.9976
