x,y
0.4556,0.004
1.6923,0.0079
2.6338,0.0051
4.4666,0.0066
4.547,0.0111
5.0646,0.0204
5.0646,0.0204
6.8654,0.0172
7.4097,0.1158
7.4097,0.1158
7.4097,0.1158
7.4097,0.1158
7.4311,0.1662
11.0245,0.0894
12.1097,0.1494
13.7888,0.5012
13.7888,0.5012
15.3998,0.3399
15.3998,0.3399
17.2629,0.822
17.2629,0.822
17.2629,0.822
17.6406,0.742
17.6406,0.742
18.5391,0.7197
21.0136,0.8372
21.0136,0.8372
21.0136,0.8372
21.0136,0.8372
21.4553,0.9237
24.2727,0.9261
24.2727,0.9261
25.098,0.9867
25.098,0.9867
25.098,0.9867
25.098,0.9867
25.4382,0.9829
26.8917,0.9975
26.8917,0.9975
29.0895,0.9944
