x,y
1.6923,0.0079
2.6338,0.0051
2.7556,0.0034
2.7556,0.0034
2.7556,0.0034
3.0087,0.0112
4.4666,0.0066
5.0646,0.0204
5.0646,0.0204
5.6092,0.0268
6.8654,0.0172
11.0245,0.0894
11.0245,0.0894
11.0245,0.0894
13.056,0.5148
15.3998,0.3399
15.4962,0.6995
15.4962,0.6995
15.4962,0.6995
17.2934,0.5745
17.6406,0.742
18.5284,0.895
18.5284,0.895
18.6087,0.749
19.7344,0.8272
21.0136,0.8372
21.4553,0.9237
21.8538,0.9594
21.8538,0.9594
21.8538,0.9594
21.8538,0.9594
23.6206,0.9792
24.2727,0.9261
24.2727,0.9261
25.098,0.9867
25.4382,0.9829
25.4382,0.9829
26.8917,0.9975
29.0895,0.9944
29.0895,0.9944
