x,y
0.4556,0.004
1.6923,0.0079
4.4666,0.0066
5.0646,0.0204
5.6092,0.0268
5.6092,0.0268
7.4097,0.1158
7.4097,0.1158
7.4097,0.1158
7.4311,0.1662
11.0245,0.0894
13.056,0.5148
13.056,0.5148
15.102,0.3902
15.3998,0.3399
15.3998,0.3399
15.3998,0.3399
17.2629,0.822
17.6406,0.742
17.6406,0.742
18.5284,0.895
18.5284,0.895
18.5391,0.7197
21.0136,0.8372
21.4553,0.9237
21.8538,0.9594
23.6206,0.9792
23.6206,0.9792
23.6206,0.9792
24.2727,0.9261
25.098,0.9867
25.4382,0.9829
25.4382,0.9829
25.4382,0.9829
26.8917,0.9975
26.8917,0.9975
26.8917,0.9975
26.8917,0.9975
28.2516,0.996
29.9796,0.9976
