x,y
1.6923,0.0079
2.6338,0.0051
2.6338,0.0051
5.0646,0.0204
5.0646,0.0204
5.6092,0.0268
5.6092,0.0268
5.6092,0.0268
6.8654,0.0172
6.8654,0.0172
6.8654,0.0172
12.1097,0.1494
15.102,0.3902
15.102,0.3902
15.102,0.3902
15.3998,0.3399
15.3998,0.3399
15.3998,0.3399
16.7391,0.5472
16.7391,0.5472
17.2629,0.822
17.2934,0.5745
17.6406,0.742
17.6406,0.742
17.6406,0.742
18.6087,0.749
19.7344,0.8272
19.7344,0.8272
19.7344,0.8272
19.7344,0.8272
23.0483,0.9416
23.6206,0.9792
23.6206,0.9792
23.6206,0.9792
23.6206,0.9792
24.2727,0.9261
26.8917,0.9975
26.8917,0.9975
29.9796,0.9976
29.9796,0.9976
