x,y
0.4556,0.004
0.4556,0.004
0.4556,0.004
3.0087,0.0112
3.9334,0.0178
4.547,0.0111
5.0646,0.0204
6.8654,0.0172
6.8654,0.0172
6.8654,0.0172
7.4097,0.1158
7.4311,0.1662
11.0245,0.0894
12.1097,0.1494
13.056,0.5148
15.3998,0.3399
15.4962,0.6995
16.7391,0.5472
17.2629,0.822
17.2629,0.822
17.2934,0.5745
17.2934,0.5745
18.5284,0.895
18.5284,0.895
18.5391,0.7197
18.6087,0.749
19.7344,0.8272
21.4553,0.9237
21.4553,0.9237
21.4553,0.9237
21.4553,0.9237
21.4553,0.9237
21.8538,0.9594
23.0483,0.9416
23.0483,0.9416
23.0483,0.9416
25.098,0.9867
26.8917,0.9975
28.2516,0.996
29.9796,0.9976
