x,y
0.4556,0.004
0.4556,0.004
1.6923,0.0079
2.6338,0.0051
2.7556,0.0034
3.9334,0.0178
3.9334,0.0178
3.9334,0.0178
4.4666,0.0066
7.4097,0.1158
7.4097,0.1158
7.4311,0.1662
7.4311,0.1662
13.7888,0.5012
15.102,0.3902
15.3998,0.3399
15.4962,0.6995
17.2629,0.822
17.2629,0.822
17.2934,0.5745
17.6406,0.742
18.5391,0.7197
19.7344,0.8272
21.0136,0.8372
21.0136,0.8372
21.4553,0.9237
21.8538,0.9594
23.0483,0.9416
23.0483,0.9416
23.0483,0.9416
23.0483,0.9416
23.6206,0.9792
23.6206,0.9792
23.6206,0.9792
25.098,0.9867
25.098,0.9867
25.098,0.9867
25.098,0.9867
26.8917,0.9975
29.9796,0.9976
