x,y
1.6923,0.0079
2.6338,0.0051
2.6338,0.0051
2.6338,0.0051
2.7556,0.0034
2.7556,0.0034
3.0087,0.0112
3.9334,0.0178
3.9334,0.0178
3.9334,0.0178
4.547,0.0111
4.547,0.0111
5.0646,0.0204
5.0646,0.0204
7.4311,0.1662
7.4311,0.1662
12.1097,0.1494
13.056,0.5148
13.7888,0.5012
15.102,0.3902
15.4962,0.6995
15.4962,0.6995
16.7391,0.5472
16.7391,0.5472
18.6087,0.749
19.7344,0.8272
19.7344,0.8272
19.7344,0.8272
19.7344,0.8272
21.0136,0.8372
21.4553,0.9237
21.4553,0.9237
21.4553,0.9237
23.6206,0.9792
23.6206,0.9792
25.4382,0.9829
25.4382,0.9829
26.8917,0.9975
28.2516,0.996
28.2516,0.996
